guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,linePosition,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
9.3498263.1,9.3498263,9.13658,NULL,PO-E-2023-0112,NULL,Closed,2023-03-02,2023-03-16,2023-03-16,2023-05-10,1,3.00,3.00,0.00,317.3598,317.3598000,NULL,0,J
9.3074645.1,9.3074645,9.1928,9.1,PO-E-2022-1050,9.1.9.1928,Fully Billed,2022-12-23,2023-03-17,2023-02-07,2023-02-07,1,111.00,0.00,111.00,18997.7536,513.4528000,NULL,0,J
9.3617149.1,9.3617149,9.14385,NULL,PO-E-2023-0173,NULL,Fully Billed,2023-03-17,2023-03-17,2023-03-23,2023-03-20,1,6.00,0.00,6.00,478.3476,239.1738000,NULL,0,J
9.3074645.3,9.3074645,9.1534,9.1,PO-E-2022-1050,9.1.9.1534,Fully Billed,2022-12-23,2023-03-17,2023-01-30,2023-01-30,3,39.00,0.00,39.00,74558.5464,5735.2728000,NULL,0,J
9.1476084.57,9.1476084,9.12814,9.1,PO-E-2022-0551,9.1.9.12814,Fully Billed,2022-03-11,2023-03-17,2023-01-24,2023-01-24,57,30.00,0.00,30.00,7686.7200,768.6720000,NULL,0,J
9.3074645.4,9.3074645,9.1531,9.1,PO-E-2022-1050,9.1.9.1531,Fully Billed,2022-12-23,2023-03-17,2023-01-26,2023-01-26,4,24.00,0.00,24.00,51161.9040,6395.2380000,NULL,0,J
9.1476084.51,9.1476084,9.12814,9.1,PO-E-2022-0551,9.1.9.12814,Fully Billed,2022-03-11,2023-03-17,2022-10-28,2022-10-28,51,30.00,0.00,30.00,7686.7200,768.6720000,NULL,0,J
9.3074645.7,9.3074645,9.11361,9.1,PO-E-2022-1050,9.1.9.11361,Fully Billed,2022-12-23,2023-03-17,2023-01-27,2023-01-27,7,48.00,0.00,48.00,28968.3840,1810.5240000,NULL,0,J
9.1476084.50,9.1476084,9.5041,9.1,PO-E-2022-0551,9.1.9.5041,Fully Billed,2022-03-11,2023-03-17,2022-11-22,2022-11-22,50,36.00,0.00,36.00,24445.9048,2037.1692000,NULL,0,J
9.3074645.2,9.3074645,9.1537,9.1,PO-E-2022-1050,9.1.9.1537,Fully Billed,2022-12-23,2023-03-17,2023-01-30,2023-01-30,2,45.00,0.00,45.00,75311.9580,5020.7972000,NULL,0,J
9.1476084.55,9.1476084,9.13739,9.1,PO-E-2022-0551,9.1.9.13739,Fully Billed,2022-03-11,2023-03-17,2023-03-01,2023-03-01,55,15.00,0.00,15.00,15325.5864,3065.1110000,NULL,0,J
9.3074645.6,9.3074645,9.11362,9.1,PO-E-2022-1050,9.1.9.11362,Fully Billed,2022-12-23,2023-03-17,2023-01-27,2023-01-27,6,45.00,0.00,45.00,27920.8800,1861.3920000,NULL,0,J
9.1476084.54,9.1476084,9.13742,9.1,PO-E-2022-0551,9.1.9.13742,Fully Billed,2022-03-11,2023-03-17,2023-02-24,2023-02-24,54,15.00,0.00,15.00,22978.9910,4595.7982000,NULL,0,J
9.3074645.5,9.3074645,9.4967,9.1,PO-E-2022-1050,9.1.9.4967,Fully Billed,2022-12-23,2023-03-17,2023-02-17,2023-02-17,5,3.00,0.00,3.00,1761.5400,1761.5400000,NULL,0,J
9.1476084.8,9.1476084,9.5024,9.1,PO-E-2022-0551,9.1.9.5024,Fully Billed,2022-03-11,2023-03-17,2022-06-20,2022-06-20,8,36.00,0.00,36.00,26539.3428,2211.5962000,NULL,0,J
9.1476084.61,9.1476084,9.13741,9.1,PO-E-2022-0551,9.1.9.13741,Fully Billed,2022-03-11,2023-03-17,2023-03-13,2023-03-13,61,15.00,0.00,15.00,21196.9468,4239.3768000,NULL,0,J
9.1436155.3,9.1436155,9.3575,9.1,PO-E-2022-0534,9.1.9.3575,Fully Billed,2022-03-04,2023-03-17,2022-08-01,2022-08-01,3,15.00,0.00,15.00,15325.5864,3065.1110000,NULL,0,J
9.1436155.141,9.1436155,9.12814,9.1,PO-E-2022-0534,9.1.9.12814,Fully Billed,2022-03-04,2023-03-17,2023-01-17,2023-01-17,141,30.00,0.00,30.00,7686.7200,768.6720000,NULL,0,J
9.1436155.6,9.1436155,9.7322,9.1,PO-E-2022-0534,9.1.9.7322,Fully Billed,2022-03-04,2023-03-17,2022-05-11,2022-05-11,6,18.00,0.00,18.00,15892.0738,2648.6842000,NULL,0,J
9.1436155.4,9.1436155,9.3555,9.1,PO-E-2022-0534,9.1.9.3555,Fully Billed,2022-03-04,2023-03-17,2022-09-20,2022-09-20,4,15.00,0.00,15.00,19227.3190,3845.4638000,NULL,0,J
9.1436155.108,9.1436155,9.3455,9.1,PO-E-2022-0534,9.1.9.3455,Fully Billed,2022-03-04,2023-03-17,2022-12-01,2022-12-01,108,15.00,0.00,15.00,22978.9910,4595.7982000,NULL,0,J
9.1436155.12,9.1436155,9.3684,9.1,PO-E-2022-0534,9.1.9.3684,Fully Billed,2022-03-04,2023-03-17,2022-09-13,2022-09-12,12,15.00,0.00,15.00,21196.9468,4239.3768000,NULL,0,J
9.1436155.15,9.1436155,9.12814,9.1,PO-E-2022-0534,9.1.9.12814,Fully Billed,2022-03-04,2023-03-17,2022-10-10,2022-10-10,15,15.00,0.00,15.00,3843.3600,768.6720000,NULL,0,J
9.1436155.120,9.1436155,9.12814,9.1,PO-E-2022-0534,9.1.9.12814,Fully Billed,2022-03-04,2023-03-17,2022-11-23,2022-11-23,120,15.00,0.00,15.00,3843.3600,768.6720000,NULL,0,J
9.1436155.70,9.1436155,9.12814,9.1,PO-E-2022-0534,9.1.9.12814,Fully Billed,2022-03-04,2023-03-17,2022-09-29,2022-09-29,70,15.00,0.00,15.00,3843.3600,768.6720000,NULL,0,J
9.1436155.109,9.1436155,9.12814,9.1,PO-E-2022-0534,9.1.9.12814,Fully Billed,2022-03-04,2023-03-17,2022-10-21,2022-10-21,109,15.00,0.00,15.00,3843.3600,768.6720000,NULL,0,J
9.1436155.2,9.1436155,9.4468,9.1,PO-E-2022-0534,9.1.9.4468,Fully Billed,2022-03-04,2023-03-17,2022-09-27,2022-09-27,2,15.00,0.00,15.00,13731.1258,2746.2126000,NULL,0,J
9.1436155.11,9.1436155,9.3455,9.1,PO-E-2022-0534,9.1.9.3455,Fully Billed,2022-03-04,2023-03-17,2022-09-09,2022-09-09,11,15.00,0.00,15.00,22978.9910,4595.7982000,NULL,0,J
9.1436155.5,9.1436155,9.3684,9.1,PO-E-2022-0534,9.1.9.3684,Fully Billed,2022-03-04,2023-03-17,2022-10-10,2022-10-10,5,15.00,0.00,15.00,21196.9468,4239.3768000,NULL,0,J
9.1476084.56,9.1476084,9.12814,9.1,PO-E-2022-0551,9.1.9.12814,Fully Billed,2022-03-11,2023-03-17,2023-01-17,2023-01-17,56,60.00,0.00,60.00,15373.4400,768.6720000,NULL,0,J
9.1436155.14,9.1436155,9.12814,9.1,PO-E-2022-0534,9.1.9.12814,Fully Billed,2022-03-04,2023-03-17,2022-10-22,2022-09-22,14,30.00,0.00,30.00,7686.7200,768.6720000,NULL,0,J
9.1476084.53,9.1476084,9.7322,9.1,PO-E-2022-0551,9.1.9.7322,Fully Billed,2022-03-11,2023-03-17,2023-01-24,2023-01-24,53,36.00,0.00,36.00,31784.1790,2648.6842000,NULL,0,J
9.3617149.2,9.3617149,9.14387,NULL,PO-E-2023-0173,NULL,Fully Billed,2023-03-17,2023-03-17,2023-03-23,2023-03-20,2,3.00,0.00,3.00,123.0566,123.0566000,NULL,0,J
9.1476084.59,9.1476084,9.12814,9.1,PO-E-2022-0551,9.1.9.12814,Fully Billed,2022-03-11,2023-03-17,2023-01-24,2023-01-24,59,45.00,0.00,45.00,11530.0800,768.6720000,NULL,0,J
9.1476084.52,9.1476084,9.5005,9.1,PO-E-2022-0551,9.1.9.5005,Fully Billed,2022-03-11,2023-03-17,2022-11-22,2022-11-22,52,18.00,0.00,18.00,15014.1926,2502.3602000,NULL,0,J
9.1476084.58,9.1476084,9.12814,9.1,PO-E-2022-0551,9.1.9.12814,Fully Billed,2022-03-11,2023-03-17,2023-01-24,2023-01-24,58,45.00,0.00,45.00,11530.0800,768.6720000,NULL,0,J
9.1476084.60,9.1476084,9.13740,9.1,PO-E-2022-0551,9.1.9.13740,Fully Billed,2022-03-11,2023-03-17,2023-02-24,2023-02-24,60,15.00,0.00,15.00,19227.3190,3845.4638000,NULL,0,J
9.1476084.12,9.1476084,9.5005,9.1,PO-E-2022-0551,9.1.9.5005,Fully Billed,2022-03-11,2023-03-17,2022-06-22,2022-06-23,12,18.00,0.00,18.00,15014.1926,2502.3602000,NULL,0,J
9.3617149.3,9.3617149,9.14386,NULL,PO-E-2023-0173,NULL,Fully Billed,2023-03-17,2023-03-17,2023-03-23,2023-03-20,3,6.00,0.00,6.00,367.0346,183.5330000,NULL,0,J
9.3536470.3,9.3536470,9.14085,NULL,PO-E-2023-0122,NULL,Fully Billed,2023-03-07,2023-03-17,2023-03-17,2023-03-09,3,9.00,0.00,9.00,131.3148,43.7716000,NULL,0,J
9.3536470.1,9.3536470,9.13271,NULL,PO-E-2023-0122,NULL,Fully Billed,2023-03-07,2023-03-17,2023-03-17,2023-03-09,1,12.00,0.00,12.00,10146.4704,2536.6176000,NULL,0,J
9.3536470.2,9.3536470,9.13060,NULL,PO-E-2023-0122,NULL,Fully Billed,2023-03-07,2023-03-17,2023-03-17,2023-03-09,2,150.00,0.00,150.00,10285.8864,205.7328000,NULL,0,J
9.3631287.1,9.3631287,9.14787,9.3,PO-E-2023-0178,9.3.9.14787,Closed,2023-03-20,2023-03-20,2023-03-24,2023-03-24,1,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.3631294.1,9.3631294,9.14570,9.3,PO-E-2023-0179,9.3.9.14570,Closed,2023-03-20,2023-03-21,2023-03-24,2023-03-24,1,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.3574797.1,9.3574797,9.14721,9.1,PO-E-2023-0165,9.1.9.14721,Fully Billed,2023-03-13,2023-03-21,2023-03-22,2023-03-22,1,1836.00,0.00,1836.00,6418.4112,10.4876000,NULL,0,J
9.3574797.2,9.3574797,9.14722,9.1,PO-E-2023-0165,9.1.9.14722,Fully Billed,2023-03-13,2023-03-21,2023-03-22,2023-03-22,2,1512.00,0.00,1512.00,6061.2048,12.0262000,NULL,0,J
9.3654249.1,9.3654249,9.14790,9.3,PO-E-2023-0183,9.3.9.14790,Closed,2023-03-22,2023-03-22,2023-03-24,2023-03-24,1,3.00,0.00,3.00,0.0000,0.0000000,NULL,1,J
9.3187733.2,9.3187733,9.12846,9.1,PO-E-2023-0026,9.1.9.12846,Fully Billed,2023-01-17,2023-03-22,2023-03-23,2023-03-23,2,30.00,0.00,30.00,1811.1520,181.1152000,NULL,0,J
9.3651614.1,9.3651614,9.14786,9.3,PO-E-2023-0181,9.3.9.14786,Closed,2023-03-22,2023-03-22,2023-03-24,2023-03-24,1,15.00,0.00,15.00,0.0000,0.0000000,NULL,0,J
9.3187733.3,9.3187733,9.12845,9.1,PO-E-2023-0026,9.1.9.12845,Fully Billed,2023-01-17,2023-03-22,2023-03-23,2023-03-23,3,30.00,0.00,30.00,1749.9220,174.9922000,NULL,0,J
9.3187733.1,9.3187733,9.12844,9.1,PO-E-2023-0026,9.1.9.12844,Fully Billed,2023-01-17,2023-03-22,2023-03-23,2023-03-23,1,195.00,0.00,195.00,10011.1050,154.0170000,NULL,0,J
9.3187733.5,9.3187733,9.8982,9.1,PO-E-2023-0026,9.1.9.8982,Fully Billed,2023-01-17,2023-03-22,2023-03-23,2023-03-23,5,360.00,0.00,360.00,15614.5920,130.1216000,NULL,0,J
9.3187733.4,9.3187733,9.8950,9.1,PO-E-2023-0026,9.1.9.8950,Fully Billed,2023-01-17,2023-03-22,2023-03-23,2023-03-23,4,36.00,0.00,36.00,928.0584,77.3382000,NULL,0,J
9.3418338.2,9.3418338,9.13020,NULL,PO-E-2023-0095,NULL,Closed,2023-02-20,2023-03-22,2023-03-22,2023-05-10,2,90.00,90.00,0.00,203.4720,6.7824000,NULL,1,J
9.3418338.1,9.3418338,9.3574,NULL,PO-E-2023-0095,NULL,Closed,2023-02-20,2023-03-22,2023-03-22,2023-05-10,1,420.00,420.00,0.00,962.7240,6.8766000,NULL,1,J
9.3651888.2,9.3651888,9.14789,9.3,PO-E-2023-0182,9.3.9.14789,Closed,2023-03-22,2023-03-22,2023-03-24,2023-03-24,2,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.3651888.1,9.3651888,9.14788,9.3,PO-E-2023-0182,9.3.9.14788,Closed,2023-03-22,2023-03-22,2023-03-24,2023-03-24,1,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.3533914.8,9.3533914,9.2265,9.1,PO-E-2023-0121,9.1.9.2265,Fully Billed,2023-03-07,2023-03-23,2023-03-23,2023-03-23,8,900.00,0.00,900.00,1836.9000,6.1230000,NULL,1,J
9.3452990.1,9.3452990,9.13548,9.1,PO-E-2023-0099,9.1.9.13548,Fully Billed,2023-02-24,2023-03-23,2023-03-08,2023-03-08,1,54.00,0.00,54.00,99644.7600,5535.8200000,NULL,0,J
9.3533914.5,9.3533914,9.2301,9.1,PO-E-2023-0121,9.1.9.2301,Fully Billed,2023-03-07,2023-03-23,2023-03-24,2023-03-24,5,54600.00,0.00,54600.00,128011.5200,7.0336000,NULL,1,J
9.3533914.2,9.3533914,9.2494,9.1,PO-E-2023-0121,9.1.9.2494,Fully Billed,2023-03-07,2023-03-23,2023-03-23,2023-03-23,2,51000.00,0.00,51000.00,237541.0000,13.9730000,NULL,1,J
9.3533914.10,9.3533914,9.3305,9.1,PO-E-2023-0121,9.1.9.3305,Fully Billed,2023-03-07,2023-03-23,2023-03-23,2023-03-23,10,30.00,0.00,30.00,25.4340,2.5434000,NULL,1,J
9.3533914.1,9.3533914,9.3676,9.1,PO-E-2023-0121,9.1.9.3676,Fully Billed,2023-03-07,2023-03-23,2023-03-23,2023-03-23,1,60000.00,0.00,60000.00,120576.0000,6.0288000,NULL,1,J
9.3533914.3,9.3533914,9.3323,9.1,PO-E-2023-0121,9.1.9.3323,Fully Billed,2023-03-07,2023-03-23,2023-03-23,2023-03-23,3,1950.00,0.00,1950.00,6082.1800,9.3572000,NULL,1,J
9.3452990.2,9.3452990,9.12655,9.1,PO-E-2023-0099,9.1.9.12655,Fully Billed,2023-02-24,2023-03-23,2023-03-06,2023-03-06,2,24.00,0.00,24.00,5852.9600,731.6200000,NULL,0,J
9.3533914.11,9.3533914,9.12647,9.1,PO-E-2023-0121,9.1.9.12647,Fully Billed,2023-03-07,2023-03-23,2023-03-23,2023-03-23,11,75.00,0.00,75.00,2912.3500,116.4940000,NULL,1,J
9.3452990.4,9.3452990,9.14739,9.1,PO-E-2023-0099,9.1.9.14739,Fully Billed,2023-02-24,2023-03-23,2023-03-23,2023-03-23,4,192.00,0.00,192.00,24517.1200,383.0800000,NULL,0,J
9.3452990.3,9.3452990,9.12656,9.1,PO-E-2023-0099,9.1.9.12656,Fully Billed,2023-02-24,2023-03-23,2023-03-06,2023-03-06,3,9.00,0.00,9.00,4493.3400,1497.7800000,NULL,0,J
9.3533914.9,9.3533914,9.3452,9.1,PO-E-2023-0121,9.1.9.3452,Fully Billed,2023-03-07,2023-03-23,2023-03-23,2023-03-23,9,75.00,0.00,75.00,153.8600,6.1544000,NULL,1,J
9.3533914.7,9.3533914,9.2495,9.1,PO-E-2023-0121,9.1.9.2495,Fully Billed,2023-03-07,2023-03-23,2023-03-24,2023-03-24,7,43200.00,0.00,43200.00,86362.5600,5.9974000,NULL,1,J
9.3533914.4,9.3533914,9.3315,9.1,PO-E-2023-0121,9.1.9.3315,Fully Billed,2023-03-07,2023-03-23,2023-03-23,2023-03-23,4,36300.00,0.00,36300.00,15577.5400,1.2874000,NULL,1,J
9.3541344.1,9.3541344,9.7732,NULL,PO-E-2023-0126,NULL,Fully Billed,2023-03-08,2023-03-24,2023-03-24,2023-03-28,1,24.00,0.00,24.00,1347.9392,168.4924000,NULL,1,J
9.3589086.5,9.3589086,9.2314,9.1,PO-E-2023-0166,9.1.9.2314,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,5,1800.00,0.00,1800.00,8609.8800,14.3498000,NULL,1,J
9.3589086.3,9.3589086,9.3051,9.1,PO-E-2023-0166,9.1.9.3051,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,3,30.00,0.00,30.00,232.3600,23.2360000,NULL,1,J
9.2641493.22,9.2641493,9.13532,9.1,PO-E-2022-0904,9.1.9.13532,Fully Billed,2022-10-10,2023-03-24,2023-01-24,2023-01-24,22,2808.00,0.00,2808.00,320943.1680,342.8880000,NULL,0,J
9.2641493.30,9.2641493,9.13787,9.1,PO-E-2022-0904,9.1.9.13787,Fully Billed,2022-10-10,2023-03-24,2023-03-24,2023-03-24,30,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2641493.25,9.2641493,9.12994,9.1,PO-E-2022-0904,9.1.9.12994,Fully Billed,2022-10-10,2023-03-24,2023-01-27,2023-01-27,25,1860.00,0.00,1860.00,255614.8400,412.2820000,NULL,0,J
9.2641493.27,9.2641493,9.13787,9.1,PO-E-2022-0904,9.1.9.13787,Fully Billed,2022-10-10,2023-03-24,2023-03-24,2023-03-24,27,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2641493.24,9.2641493,9.13532,9.1,PO-E-2022-0904,9.1.9.13532,Fully Billed,2022-10-10,2023-03-24,2023-01-24,2023-01-24,24,2808.00,0.00,2808.00,320943.1680,342.8880000,NULL,0,J
9.2641493.28,9.2641493,9.13787,9.1,PO-E-2022-0904,9.1.9.13787,Fully Billed,2022-10-10,2023-03-24,2023-03-24,2023-03-24,28,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2641493.18,9.2641493,9.13454,9.1,PO-E-2022-0904,9.1.9.13454,Fully Billed,2022-10-10,2023-03-24,2023-01-17,2023-01-17,18,2808.00,0.00,2808.00,352493.7624,376.6116000,NULL,0,J
9.3589086.6,9.3589086,9.3151,9.1,PO-E-2023-0166,9.1.9.3151,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,6,90000.00,0.00,90000.00,93258.0000,3.1086000,NULL,1,J
9.2641493.29,9.2641493,9.13787,9.1,PO-E-2022-0904,9.1.9.13787,Fully Billed,2022-10-10,2023-03-24,2023-03-24,2023-03-24,29,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.3589086.10,9.3589086,9.3273,9.1,PO-E-2023-0166,9.1.9.3273,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,10,19800.00,0.00,19800.00,12019.9200,1.8212000,NULL,1,J
9.3413221.1,9.3413221,9.14291,9.260,PO-E-2023-0093,9.260.9.14291,Fully Billed,2023-02-17,2023-03-24,2023-03-23,2023-03-23,1,45000.00,0.00,45000.00,4568.7000,0.3140000,NULL,0,J
9.3589086.9,9.3589086,9.6952,9.1,PO-E-2023-0166,9.1.9.6952,Fully Billed,2023-03-15,2023-03-24,2023-03-23,2023-03-23,9,13284.00,0.00,13284.00,291982.3200,65.9400000,NULL,1,J
9.2641493.23,9.2641493,9.13532,9.1,PO-E-2022-0904,9.1.9.13532,Fully Billed,2022-10-10,2023-03-24,2023-01-24,2023-01-24,23,2808.00,0.00,2808.00,320943.1680,342.8880000,NULL,0,J
9.3589086.18,9.3589086,9.3307,9.1,PO-E-2023-0166,9.1.9.3307,Fully Billed,2023-03-15,2023-03-24,2023-03-28,2023-03-28,18,32400.00,0.00,32400.00,41372.6400,3.8308000,NULL,1,J
9.2641493.17,9.2641493,9.13454,9.1,PO-E-2022-0904,9.1.9.13454,Fully Billed,2022-10-10,2023-03-24,2023-01-17,2023-01-17,17,2808.00,0.00,2808.00,352493.7624,376.6116000,NULL,0,J
9.3589086.4,9.3589086,9.2309,9.1,PO-E-2023-0166,9.1.9.2309,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,4,2400.00,0.00,2400.00,502.4000,0.6280000,NULL,1,J
9.2641493.26,9.2641493,9.12994,9.1,PO-E-2022-0904,9.1.9.12994,Fully Billed,2022-10-10,2023-03-24,2023-01-27,2023-01-27,26,1860.00,0.00,1860.00,255614.8400,412.2820000,NULL,0,J
9.3589086.13,9.3589086,9.2753,9.1,PO-E-2023-0166,9.1.9.2753,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,13,105000.00,0.00,105000.00,20881.0000,0.5966000,NULL,1,J
9.2641493.20,9.2641493,9.13454,9.1,PO-E-2022-0904,9.1.9.13454,Fully Billed,2022-10-10,2023-03-24,2023-01-18,2023-01-18,20,2808.00,0.00,2808.00,352493.7624,376.6116000,NULL,0,J
9.3589086.7,9.3589086,9.6830,9.1,PO-E-2023-0166,9.1.9.6830,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,7,18000.00,0.00,18000.00,22042.8000,3.6738000,NULL,1,J
9.2641493.21,9.2641493,9.13532,9.1,PO-E-2022-0904,9.1.9.13532,Fully Billed,2022-10-10,2023-03-24,2023-01-24,2023-01-24,21,2808.00,0.00,2808.00,320943.1680,342.8880000,NULL,0,J
9.3589086.12,9.3589086,9.3453,9.1,PO-E-2023-0166,9.1.9.3453,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,12,1500.00,0.00,1500.00,9718.3000,19.4366000,NULL,1,J
9.2641493.19,9.2641493,9.13454,9.1,PO-E-2022-0904,9.1.9.13454,Fully Billed,2022-10-10,2023-03-24,2023-01-17,2023-01-17,19,2808.00,0.00,2808.00,352493.7624,376.6116000,NULL,0,J
9.3589086.1,9.3589086,9.3554,9.1,PO-E-2023-0166,9.1.9.3554,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,1,2700.00,0.00,2700.00,3193.3800,3.5482000,NULL,1,J
9.3589086.2,9.3589086,9.3454,9.1,PO-E-2023-0166,9.1.9.3454,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,2,16200.00,0.00,16200.00,36116.2800,6.6882000,NULL,1,J
9.3589086.8,9.3589086,9.6815,9.1,PO-E-2023-0166,9.1.9.6815,Fully Billed,2023-03-15,2023-03-24,2023-03-27,2023-03-27,8,5940.00,0.00,5940.00,99413.0280,50.2086000,NULL,1,J
9.3589086.11,9.3589086,9.2265,9.1,PO-E-2023-0166,9.1.9.2265,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,11,750.00,0.00,750.00,1530.7500,6.1230000,NULL,1,J
9.3589086.17,9.3589086,9.3687,9.1,PO-E-2023-0166,9.1.9.3687,Fully Billed,2023-03-15,2023-03-24,2023-03-24,2023-03-24,17,10800.00,0.00,10800.00,20234.1600,5.6206000,NULL,1,J
9.3600191.1,9.3600191,9.12815,NULL,PO-E-2023-0167,NULL,Fully Billed,2023-03-16,2023-03-27,2023-03-27,2023-03-23,1,600.00,0.00,600.00,24805.4976,124.0300000,NULL,0,J
9.2640180.18,9.2640180,9.13454,9.1,PO-E-2022-0903,9.1.9.13454,Fully Billed,2022-10-10,2023-03-27,2023-03-07,2023-03-07,18,2808.00,0.00,2808.00,323220.9240,345.3058000,NULL,0,J
9.3600191.3,9.3600191,9.12457,NULL,PO-E-2023-0167,NULL,Fully Billed,2023-03-16,2023-03-27,2023-03-27,2023-03-23,3,60.00,0.00,60.00,4507.4386,225.3578000,NULL,0,J
9.2367188.30,9.2367188,9.13685,9.1,PO-E-2022-0839,9.1.9.13685,Fully Billed,2022-08-24,2023-03-27,2023-01-24,2023-01-24,30,2808.00,0.00,2808.00,362706.9264,387.5074000,NULL,0,J
9.2367188.33,9.2367188,9.13787,9.1,PO-E-2022-0839,9.1.9.13787,Fully Billed,2022-08-24,2023-03-27,2023-03-27,2023-03-27,33,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2367188.28,9.2367188,9.13532,9.1,PO-E-2022-0839,9.1.9.13532,Fully Billed,2022-08-24,2023-03-27,2023-02-27,2023-02-27,28,2808.00,0.00,2808.00,308599.2000,329.7000000,NULL,0,J
9.2640180.27,9.2640180,9.13787,9.1,PO-E-2022-0903,9.1.9.13787,Fully Billed,2022-10-10,2023-03-27,2023-03-27,2023-03-27,27,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2640180.24,9.2640180,9.12994,9.1,PO-E-2022-0903,9.1.9.12994,Fully Billed,2022-10-10,2023-03-27,2023-02-01,2023-02-01,24,1860.00,0.00,1860.00,255614.8400,412.2820000,NULL,0,J
9.2367188.34,9.2367188,9.13787,9.1,PO-E-2022-0839,9.1.9.13787,Fully Billed,2022-08-24,2023-03-27,2023-03-27,2023-03-27,34,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2367188.27,9.2367188,9.12994,9.1,PO-E-2022-0839,9.1.9.12994,Fully Billed,2022-08-24,2023-03-27,2023-03-01,2023-03-01,27,1860.00,0.00,1860.00,239884.6960,386.9108000,NULL,0,J
9.2367188.31,9.2367188,9.13787,9.1,PO-E-2022-0839,9.1.9.13787,Fully Billed,2022-08-24,2023-03-27,2023-03-27,2023-03-27,31,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2367188.23,9.2367188,9.13454,9.1,PO-E-2022-0839,9.1.9.13454,Fully Billed,2022-08-24,2023-03-27,2023-02-02,2023-02-02,23,2808.00,0.00,2808.00,370789.2864,396.1424000,NULL,0,J
9.2367188.36,9.2367188,9.13787,9.1,PO-E-2022-0839,9.1.9.13787,Fully Billed,2022-08-24,2023-03-27,2023-03-27,2023-03-27,36,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2367188.29,9.2367188,9.13685,9.1,PO-E-2022-0839,9.1.9.13685,Fully Billed,2022-08-24,2023-03-27,2023-01-24,2023-01-24,29,2808.00,0.00,2808.00,362706.9264,387.5074000,NULL,0,J
9.2367188.35,9.2367188,9.13787,9.1,PO-E-2022-0839,9.1.9.13787,Fully Billed,2022-08-24,2023-03-27,2023-03-27,2023-03-27,35,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2640180.19,9.2640180,9.13532,9.1,PO-E-2022-0903,9.1.9.13532,Fully Billed,2022-10-10,2023-03-27,2023-02-20,2023-02-20,19,2808.00,0.00,2808.00,308599.2000,329.7000000,NULL,0,J
9.2640180.26,9.2640180,9.13787,9.1,PO-E-2022-0903,9.1.9.13787,Fully Billed,2022-10-10,2023-03-27,2023-03-27,2023-03-27,26,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2367188.25,9.2367188,9.13454,9.1,PO-E-2022-0839,9.1.9.13454,Fully Billed,2022-08-24,2023-03-27,2023-02-09,2023-02-09,25,2808.00,0.00,2808.00,370789.2864,396.1424000,NULL,0,J
9.2367188.32,9.2367188,9.13787,9.1,PO-E-2022-0839,9.1.9.13787,Fully Billed,2022-08-24,2023-03-27,2023-03-27,2023-03-27,32,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
9.2640180.21,9.2640180,9.13532,9.1,PO-E-2022-0903,9.1.9.13532,Fully Billed,2022-10-10,2023-03-27,2023-02-20,2023-02-20,21,2808.00,0.00,2808.00,308599.2000,329.7000000,NULL,0,J
9.2640180.28,9.2640180,9.13787,9.1,PO-E-2022-0903,9.1.9.13787,Fully Billed,2022-10-10,2023-03-27,2023-03-27,2023-03-27,28,1860.00,0.00,1860.00,244128.7200,393.7560000,NULL,0,J
