guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.284.9.15007,9.284,9.15007,1,0,0,0,1,0,0,J
9.300.9.15007,9.3,9.15007,1,0,0,0,1,0,0,J
9.299.9.15007,9.299,9.15007,356,0,0,0,356,0,140.00475,J
9.13.9.15007,9.13,9.15007,0,263,618,0,618,0,139.8242,J
9.299.9.13754,9.299,9.13754,57,0,1843,0,1900,0,166.5645656,J
9.299.9.16659,9.299,9.16659,2,0,0,0,2,0,206.926,J
9.13.9.16659,9.13,9.16659,0,0,9,0,9,0,160.5796,J
9.278.9.9384,9.278,9.9384,2,0,1,0,3,0,265.4556,J
9.13.9.3315,9.13,9.3315,0,488,2,0,2,4200,1.8212,J
9.299.9.12632,9.299,9.12632,153,0,0,0,153,0,5973.536,J
9.299.9.5358,9.299,9.5358,30,0,0,0,30,0,5926.8756,J
9.300.9.12497,9.3,9.12497,1,0,0,0,1,0,0,J
9.299.9.2259,9.299,9.2259,3,0,0,0,3,0,17460.912,J
9.282.9.1871,9.282,9.1871,44,0,0,0,44,0,4636.72452,J
9.299.9.2125,9.299,9.2125,6,0,0,0,6,0,308.976,J
9.261.9.11533,9.261,9.11533,221,0,50,0,271,300,23.3302,J
9.299.9.11533,9.299,9.11533,291,0,0,0,291,0,24.3645788,J
9.299.9.11774,9.299,9.11774,15,0,2,0,17,0,3631.862537,J
9.282.9.1908,9.282,9.1908,14,0,0,0,14,0,3951.376,J
9.282.9.1911,9.282,9.1911,2,0,0,0,2,0,3315.84,J
9.13.9.1888,9.13,9.1888,4,0,0,0,4,0,2820.8504,J
9.244.9.12153,9.244,9.12153,0,0,0,0,0,4,261.248,J
9.282.9.12153,9.282,9.12153,9,0,0,0,9,0,102.05,J
9.261.9.12153,9.261,9.12153,0,0,0,0,0,10,166.5456,J
9.300.9.13504,9.3,9.13504,1,0,0,0,1,0,0,J
9.13.9.13048,9.13,9.13048,0,0,1,0,1,6,6831.3526,J
9.282.9.12437,9.282,9.12437,1,0,0,0,1,0,0.0314,J
9.13.9.2140,9.13,9.214,45,0,0,0,45,0,115.1438,J
9.278.9.1540,9.278,9.154,4,0,0,0,4,8,2866.0978,J
9.282.9.6221,9.282,9.6221,1,0,0,0,1,0,0,J
9.282.9.3315,9.282,9.3315,0,1153,4347,0,4347,0,1.7406904,J
9.299.9.14049,9.299,9.14049,4,0,2,0,6,0,1567.2368,J
9.245.9.11533,9.245,9.11533,47,0,0,0,47,0,23.3302,J
9.13.9.11533,9.13,9.11533,47,0,0,0,47,0,23.707,J
9.278.9.11533,9.278,9.11533,704,0,0,0,704,0,23.4773718,J
9.244.9.1858,9.244,9.1858,10,0,0,0,10,0,2198,J
9.299.9.2085,9.299,9.2085,2,0,0,0,2,0,141.3,J
9.244.9.8342,9.244,9.8342,48,0,42,0,90,0,21.9821038,J
9.299.9.12888,9.299,9.12888,1,0,0,0,1,0,230.1306,J
9.299.9.11827,9.299,9.11827,6,0,0,0,6,0,441.4787562,J
9.244.9.8346,9.244,9.8346,378,0,2,0,380,0,25.6761882,J
9.278.9.8290,9.278,9.829,7,0,0,0,7,0,12.246,J
9.244.9.8336,9.244,9.8336,437,0,5,0,442,0,17.9294,J
9.300.9.11753,9.3,9.11753,5,0,0,0,5,0,0,J
9.250.9.4358,9.25,9.4358,1,0,0,0,1,0,803.5888,J
9.299.9.16954,9.299,9.16954,2,0,0,0,2,0,5787.648,J
9.282.9.11995,9.282,9.11995,52,0,0,0,52,0,6300.073047,J
9.299.9.12816,9.299,9.12816,3,0,0,0,3,0,3325.9508,J
9.299.9.12812,9.299,9.12812,6,0,0,0,6,0,216.9112,J
9.299.9.13102,9.299,9.13102,3,0,0,0,3,0,432.8176,J
9.299.9.13062,9.299,9.13062,24,0,0,0,24,0,155.5713,J
9.299.9.13095,9.299,9.13095,19,0,9,0,28,0,195.9674,J
9.299.9.13097,9.299,9.13097,23,0,2,0,25,0,311.9904,J
9.299.9.11565,9.299,9.11565,1,0,0,0,1,0,366.6264,J
9.13.9.1870,9.13,9.187,45,0,4,0,49,0,1281.12,J
9.278.9.1653,9.278,9.1653,43,0,0,0,43,0,1690.576,J
9.278.9.1900,9.278,9.19,52,0,0,0,52,0,2229.163307,J
9.282.9.2293,9.282,9.2293,122,0,0,0,122,0,140.1225,J
9.244.9.1863,9.244,9.1863,4,0,0,0,4,0,5245.4328,J
9.299.9.2112,9.299,9.2112,7,0,0,0,7,0,251.2,J
9.278.9.1654,9.278,9.1654,2,0,0,0,2,0,2982.686,J
9.282.9.2146,9.282,9.2146,11,0,0,0,11,0,195.0767704,J
9.13.9.11268,9.13,9.11268,4,0,0,0,4,0,12848.1264,J
9.278.9.3315,9.278,9.3315,0,0,1940,0,1940,4200,1.907236,J
9.299.9.3315,9.299,9.3315,1267,0,72,0,1339,0,1.1860408,J
9.299.9.13295,9.299,9.13295,2,0,0,0,2,0,452.1914,J
9.299.9.14876,9.299,9.14876,146,0,0,0,146,0,115.9092378,J
9.299.9.11644,9.299,9.11644,5,0,0,0,5,0,511.04128,J
9.13.9.1861,9.13,9.1861,1,0,0,0,1,0,2660.3336,J
9.299.9.13105,9.299,9.13105,2,0,0,0,2,0,366.0769,J
9.299.9.13277,9.299,9.13277,6,0,0,0,6,0,256.5013562,J
9.299.9.13120,9.299,9.1312,5,0,0,0,5,0,152.15184,J
9.299.9.13423,9.299,9.13423,1,0,0,0,1,0,439.6314,J
9.299.9.14386,9.299,9.14386,2,0,0,0,2,0,193.738,J
9.299.9.14587,9.299,9.14587,9,0,0,0,9,0,246.9296,J
9.299.9.6655,9.299,9.6655,50,0,0,0,50,0,5491.875072,J
9.299.9.4756,9.299,9.4756,1,0,0,0,1,0,1793.568,J
9.250.9.7673,9.25,9.7673,2,0,0,0,2,0,314.5652,J
9.300.9.14754,9.3,9.14754,1,0,0,0,1,0,0,J
9.300.9.13454,9.3,9.13454,1,0,0,0,1,0,0,J
9.282.9.13642,9.282,9.13642,53,0,1,0,54,0,4228.1984,J
9.282.9.13036,9.282,9.13036,1028,0,4,0,1032,0,339.12,J
9.13.9.12499,9.13,9.12499,9,0,1,0,10,0,68.0752,J
9.282.9.12523,9.282,9.12523,2,0,1,0,3,2,1920.738,J
9.282.9.12583,9.282,9.12583,13,0,0,0,13,5,2403.984,J
9.299.9.7120,9.299,9.712,67,0,0,0,67,0,98.4704,J
9.261.9.8342,9.261,9.8342,81,0,2,0,83,90,23.3302,J
9.13.9.8342,9.13,9.8342,194,0,0,0,194,0,22.7022,J
9.299.9.12948,9.299,9.12948,9,0,0,0,9,0,685.776,J
9.282.9.11779,9.282,9.11779,1,0,0,0,1,0,107.5136,J
9.299.9.14047,9.299,9.14047,2,0,0,0,2,0,1814.92,J
9.299.9.8999,9.299,9.8999,3,0,0,0,3,0,71.0268,J
9.254.9.10902,9.254,9.10902,1,0,0,0,1,0,0,J
9.299.9.14962,9.299,9.14962,1,0,2,0,3,0,1492.5048,J
9.285.9.9372,9.285,9.9372,2,0,0,0,2,0,0.0314,J
9.300.9.9377,9.3,9.9377,1,0,0,0,1,0,0,J
9.299.9.6059,9.299,9.6059,3593,0,80,0,3673,0,80.9963,J
9.302.9.13629,9.302,9.13629,1,0,0,0,1,0,2716.9792,J
9.299.9.2136,9.299,9.2136,278,0,0,0,278,0,474.0929,J
9.244.9.12212,9.244,9.12212,5,0,0,0,5,0,54.2592,J
9.278.9.8342,9.278,9.8342,926,0,0,0,926,0,22.8366234,J
9.299.9.8342,9.299,9.8342,893,0,6,0,899,0,11.2568686,J
9.244.9.11753,9.244,9.11753,17,0,12,0,29,0,1326.595866,J
9.13.9.11753,9.13,9.11753,6,0,0,0,6,0,1923.564,J
9.282.9.11753,9.282,9.11753,45,0,60,0,105,149,2033.481929,J
9.261.9.11753,9.261,9.11753,33,0,79,0,112,0,2195.507625,J
9.246.9.11753,9.246,9.11753,3,0,0,0,3,0,2782.751744,J
9.299.9.11753,9.299,9.11753,0,28,201,0,201,153,2749.524766,J
9.299.9.13279,9.299,9.13279,3,0,0,0,3,0,422.8638,J
9.299.9.16795,9.299,9.16795,5,0,0,0,5,0,311.36868,J
9.299.9.13381,9.299,9.13381,1,0,0,0,1,0,181.5862,J
9.299.9.11643,9.299,9.11643,3,0,0,0,3,0,369.1279438,J
9.299.9.14965,9.299,9.14965,10,0,0,0,10,0,247.81508,J
9.299.9.13421,9.299,9.13421,3,0,0,0,3,0,351.7428,J
9.299.9.13288,9.299,9.13288,19,0,0,0,19,0,353.7309224,J
9.299.9.11640,9.299,9.1164,1,0,2,0,3,0,601.5926,J
9.299.9.13425,9.299,9.13425,1,0,0,0,1,0,530.6286,J
9.299.9.11552,9.299,9.11552,5,0,0,0,5,0,450.35136,J
9.299.9.11639,9.299,9.11639,1,0,1,0,2,0,483.403,J
9.299.9.11554,9.299,9.11554,10,0,38,0,48,0,12.874,J
9.254.9.16321,9.254,9.16321,1,0,0,0,1,0,0,J
9.282.9.5353,9.282,9.5353,4,0,0,0,4,0,7172.388,J
9.244.9.8898,9.244,9.8898,253,0,70,0,323,1000,23.3302,J
9.13.9.8898,9.13,9.8898,119,0,27,0,146,0,23.3302,J
9.278.9.8898,9.278,9.8898,2,0,4,0,6,0,23.3302,J
9.261.9.8898,9.261,9.8898,726,0,157,0,883,100,23.3302,J
9.261.9.2148,9.261,9.2148,1,0,0,0,1,0,333.782,J
9.299.9.2072,9.299,9.2072,22,0,0,0,22,0,178.2735,J
9.290.9.13758,9.29,9.13758,0,0,1,0,1,0,12138.612,J
9.299.9.13544,9.299,9.13544,1,0,0,0,1,3,282.6,J
9.278.9.13543,9.278,9.13543,9,0,0,0,9,0,259.9431416,J
9.278.9.13045,9.278,9.13045,1,0,1,0,2,6,6546.5703,J
9.13.9.12630,9.13,9.1263,4,0,5,0,9,96,5710.233058,J
9.299.9.5375,9.299,9.5375,2,0,0,0,2,0,836.5588,J
9.299.9.12631,9.299,9.12631,100,0,0,0,100,0,6807.52,J
9.13.9.2090,9.13,9.209,53,0,0,0,53,0,3.14,J
9.299.9.15107,9.299,9.15107,93,0,60,0,153,0,16.557848,J
9.244.9.15107,9.244,9.15107,30,0,38,0,68,0,16.0038264,J
9.13.9.15107,9.13,9.15107,12,0,0,0,12,0,16.3594,J
9.282.9.15107,9.282,9.15107,631,0,0,0,631,0,16.4186518,J
9.278.9.15107,9.278,9.15107,2,0,21,0,23,100,16.2966,J
9.283.9.15107,9.283,9.15107,4,0,0,0,4,0,16.53995,J
9.246.9.2493,9.246,9.2493,4946,0,0,0,4946,0,0.471,J
9.282.9.2493,9.282,9.2493,597,0,0,0,597,0,0.4772486,J
9.300.9.12131,9.3,9.12131,1,0,0,0,1,0,0,J
9.299.9.12131,9.299,9.12131,30,0,0,0,30,0,11304,J
9.244.9.13039,9.244,9.13039,6,0,0,0,6,0,6264.6768,J
9.299.9.6568,9.299,9.6568,6,0,0,0,6,0,42.39,J
9.290.9.9851,9.29,9.9851,0,0,1,0,1,0,976.54,J
9.244.9.5378,9.244,9.5378,10,0,0,0,10,0,7867.584,J
9.282.9.5892,9.282,9.5892,31,0,0,0,31,0,3528.0098,J
9.299.9.4983,9.299,9.4983,3,0,0,0,3,6,739.5328,J
9.282.9.16641,9.282,9.16641,1,0,0,0,1,0,0.0314,J
9.282.9.2124,9.282,9.2124,0,0,1,0,1,1,717.4272,J
9.261.9.13630,9.261,9.1363,43,0,0,0,43,0,1977.639918,J
9.299.9.12233,9.299,9.12233,3,0,0,0,3,0,164.4313438,J
9.299.9.13280,9.299,9.1328,3,0,2,0,5,0,539.27616,J
9.299.9.11555,9.299,9.11555,18,0,0,0,18,0,59.9635438,J
9.299.9.11826,9.299,9.11826,17,0,0,0,17,0,406.6928,J
9.299.9.13287,9.299,9.13287,4,0,0,0,4,0,194.9783,J
9.299.9.13278,9.299,9.13278,3,0,0,0,3,0,373.2727438,J
9.299.9.11537,9.299,9.11537,4,0,0,0,4,0,237.7137,J
9.299.9.13115,9.299,9.13115,4,0,0,0,4,0,62.4075,J
9.299.9.11636,9.299,9.11636,6,0,0,0,6,0,210.7620438,J
9.278.9.1970,9.278,9.197,39,0,205,0,244,400,14.3812,J
9.299.9.1970,9.299,9.197,69,0,0,0,69,0,14.874494,J
9.13.9.1970,9.13,9.197,631,0,269,0,900,50,13.1028746,J
9.13.9.1866,9.13,9.1866,0,15,9,0,9,15,1426.816,J
9.299.9.11564,9.299,9.11564,7,0,0,0,7,0,249.1545098,J
9.13.9.13044,9.13,9.13044,8,0,0,0,8,0,5900.06,J
9.282.9.3254,9.282,9.3254,370,0,490,0,860,0,10.3750938,J
9.278.9.3254,9.278,9.3254,1696,0,0,0,1696,0,10.6594208,J
9.261.9.3254,9.261,9.3254,33,0,32,0,65,0,10.9977244,J
9.299.9.3254,9.299,9.3254,116,0,0,0,116,0,9.3877836,J
9.13.9.3254,9.13,9.3254,630,0,7,0,637,0,9.4247414,J
9.13.9.3452,9.13,9.3452,8014,0,0,0,8014,0,6.0873924,J
9.278.9.3452,9.278,9.3452,992,0,0,0,992,0,6.0916,J
9.300.9.15107,9.3,9.15107,1,0,0,0,1,0,0,J
9.299.9.4539,9.299,9.4539,15,0,0,0,15,0,2464.663464,J
9.299.9.11543,9.299,9.11543,3,0,0,0,3,0,305.1242562,J
9.299.9.13093,9.299,9.13093,15,0,4,0,19,0,86.3814,J
9.299.9.13296,9.299,9.13296,15,0,0,0,15,0,635.98816,J
9.299.9.13100,9.299,9.131,3,0,0,0,3,0,160.3807438,J
9.299.9.13431,9.299,9.13431,26,0,0,0,26,0,219.9437178,J
9.299.9.14389,9.299,9.14389,1,0,0,0,1,0,79.3478,J
9.299.9.13118,9.299,9.13118,2,0,0,0,2,0,120.1207,J
9.299.9.4766,9.299,9.4766,11,0,0,0,11,0,1582.56,J
9.299.9.16268,9.299,9.16268,2,0,0,0,2,0,3685.2924,J
9.300.9.4533,9.3,9.4533,1,0,0,0,1,0,0,J
9.299.9.11775,9.299,9.11775,34,0,0,0,34,0,3664.523153,J
9.300.9.14446,9.3,9.14446,1,0,0,0,1,0,0,J
9.299.9.14455,9.299,9.14455,72,0,0,0,72,0,183.1147834,J
9.297.9.1899,9.297,9.1899,39,0,0,0,39,0,2059.0236,J
9.299.9.1961,9.299,9.1961,5,0,0,0,5,0,113.04,J
9.13.9.2137,9.13,9.2137,5,0,1,0,6,0,650.1213,J
9.299.9.2150,9.299,9.215,17,0,0,0,17,0,75.4190948,J
9.299.9.13298,9.299,9.13298,15,0,0,0,15,0,444.7349362,J
9.299.9.13107,9.299,9.13107,9,0,0,0,9,0,711.7263416,J
9.299.9.13401,9.299,9.13401,1,0,0,0,1,0,530.4088,J
9.244.9.8337,9.244,9.8337,299,0,5,0,304,0,20.7868,J
9.13.9.9414,9.13,9.9414,5,0,0,0,5,0,225.295,J
9.245.9.11534,9.245,9.11534,197,0,0,0,197,0,27.004,J
9.278.9.11327,9.278,9.11327,17,0,0,0,17,0,2042.256,J
9.299.9.13645,9.299,9.13645,6,0,0,0,6,3,389.36,J
9.13.9.13641,9.13,9.13641,4,0,0,0,4,0,2311.04,J
9.299.9.16955,9.299,9.16955,5,0,0,0,5,0,6312.1536,J
9.299.9.13636,9.299,9.13636,16,0,0,0,16,0,1692.0832,J
9.261.9.6583,9.261,9.6583,11,0,0,0,11,0,100.2288,J
9.299.9.7458,9.299,9.7458,4456,0,0,0,4456,0,170.3038032,J
9.282.9.1899,9.282,9.1899,39,0,0,0,39,0,2664.1016,J
9.278.9.1899,9.278,9.1899,37,0,0,0,37,0,2743.418,J
9.261.9.1899,9.261,9.1899,17,0,1,0,18,0,2746.4952,J
9.244.9.1899,9.244,9.1899,6,0,0,0,6,0,2746.4952,J
9.13.9.1899,9.13,9.1899,21,0,0,0,21,0,2746.4952,J
9.282.9.1961,9.282,9.1961,48,0,0,0,48,0,109.6488,J
9.282.9.2137,9.282,9.2137,7,0,2,0,9,36,796.304,J
9.278.9.2137,9.278,9.2137,0,0,1,0,1,0,795.362,J
9.261.9.2137,9.261,9.2137,15,0,1,0,16,10,812.2238,J
9.299.9.2137,9.299,9.2137,1006,0,4,0,1010,0,796.304,J
9.244.9.2137,9.244,9.2137,14,0,0,0,14,0,805.2664706,J
9.244.9.2150,9.244,9.215,10,0,0,0,10,0,75.36,J
9.13.9.2150,9.13,9.215,1,0,0,0,1,0,75.36,J
9.282.9.2150,9.282,9.215,155,0,0,0,155,0,73.108934,J
9.261.9.2150,9.261,9.215,49,0,0,0,49,0,76.6826308,J
9.299.9.12951,9.299,9.12951,5,0,0,0,5,0,480.0432,J
9.300.9.13712,9.3,9.13712,1,0,0,0,1,0,0,J
9.299.9.12950,9.299,9.1295,7,0,0,0,7,0,446.6560196,J
9.299.9.12941,9.299,9.12941,4,0,0,0,4,0,636.792,J
9.299.9.14052,9.299,9.14052,4,0,0,0,4,0,1454.80125,J
9.299.9.14050,9.299,9.1405,34,0,0,0,34,0,1907.261874,J
9.282.9.11865,9.282,9.11865,3200,0,155,0,3355,840,54.165,J
9.278.9.13625,9.278,9.13625,9,0,8,0,17,0,1307.496,J
9.278.9.13038,9.278,9.13038,10,0,0,0,10,0,1430.584,J
9.261.9.11993,9.261,9.11993,0,3,0,0,0,10,70.336,J
9.281.9.13032,9.281,9.13032,1,0,0,0,1,0,3.14,J
9.281.9.5904,9.281,9.5904,1,0,0,0,1,0,3.14,J
9.302.9.16271,9.302,9.16271,1,0,0,0,1,0,1446.912,J
9.299.9.5892,9.299,9.5892,5,0,0,0,5,0,3528.0098,J
9.244.9.5892,9.244,9.5892,0,0,1,0,1,0,3168.0088,J
9.300.9.16641,9.3,9.16641,1,0,0,0,1,0,0,J
9.281.9.16641,9.281,9.16641,2,0,0,0,2,0,0,J
9.261.9.2124,9.261,9.2124,12,0,0,0,12,0,449.8887438,J
9.299.9.2124,9.299,9.2124,0,4,0,0,0,3,717.4272,J
9.299.9.14589,9.299,9.14589,5,0,0,0,5,0,161.2704,J
9.299.9.13283,9.299,9.13283,35,0,1,0,36,0,278.3147792,J
9.299.9.13098,9.299,9.13098,29,0,0,0,29,0,369.0756,J
9.299.9.13121,9.299,9.13121,9,0,0,0,9,0,171.0009146,J
9.299.9.13096,9.299,9.13096,12,0,4,0,16,0,250.1638,J
9.299.9.13429,9.299,9.13429,20,0,0,0,20,0,147.41829,J
9.299.9.13289,9.299,9.13289,15,0,0,0,15,0,533.2620238,J
9.299.9.12446,9.299,9.12446,15,0,0,0,15,0,7.9546562,J
9.299.9.11458,9.299,9.11458,2,0,0,0,2,0,808.236,J
9.299.9.11844,9.299,9.11844,6,0,0,0,6,0,1013.9688,J
9.299.9.14051,9.299,9.14051,1,0,0,0,1,0,1909.5282,J
9.299.9.14690,9.299,9.1469,3,0,1,0,4,0,46.5348,J
9.301.9.16587,9.301,9.16587,1,0,0,0,1,0,0,J
9.299.9.12524,9.299,9.12524,47,0,0,0,47,0,4258.3424,J
9.299.9.5702,9.299,9.5702,38,0,0,0,38,0,76.145,J
9.299.9.2275,9.299,9.2275,0,1,0,0,0,1,0,J
9.299.9.15093,9.299,9.15093,114,0,166,0,280,420,184.8832,J
9.13.9.15093,9.13,9.15093,1,0,2,0,3,0,182.1514,J
9.299.9.1923,9.299,9.1923,2,0,0,0,2,0,21.6974,J
9.13.9.11325,9.13,9.11325,2,0,0,0,2,0,1739.56,J
9.299.9.1895,9.299,9.1895,17,0,0,0,17,0,14.5012736,J
9.282.9.7291,9.282,9.7291,8,0,0,0,8,0,3480.3132,J
9.299.9.16269,9.299,9.16269,4,0,0,0,4,0,4529.42645,J
9.278.9.6058,9.278,9.6058,9,0,0,0,9,0,149.464,J
9.299.9.14385,9.299,9.14385,9,0,0,0,9,0,250.8232,J
9.299.9.14387,9.299,9.14387,1,0,0,0,1,0,130.4356,J
9.299.9.11553,9.299,9.11553,5,0,0,0,5,0,551.6038,J
9.299.9.13658,9.299,9.13658,2,0,0,0,2,0,312.587,J
9.299.9.12995,9.299,9.12995,6,0,0,0,6,0,324.9376562,J
9.299.9.11544,9.299,9.11544,1,0,2,0,3,0,466.761,J
9.299.9.11558,9.299,9.11558,8,0,0,0,8,0,235.7512,J
9.299.9.13050,9.299,9.1305,4,0,1,0,5,0,138.39236,J
9.299.9.13285,9.299,9.13285,10,0,0,0,10,0,470.69542,J
9.299.9.14729,9.299,9.14729,1,0,0,0,1,0,0,J
9.299.9.7129,9.299,9.7129,0,5,0,0,0,15,89.7726,J
9.282.9.12490,9.282,9.1249,14,0,0,0,14,0,3011.55158,J
9.299.9.12453,9.299,9.12453,4,0,0,0,4,0,138.2228,J
9.261.9.4545,9.261,9.4545,5,0,1,0,6,0,330.328,J
9.299.9.12522,9.299,9.12522,19,0,0,0,19,0,3685.793136,J
9.282.9.13628,9.282,9.13628,5,0,0,0,5,0,1007.94,J
9.261.9.13631,9.261,9.13631,8,0,1,0,9,0,1614.745,J
9.282.9.12132,9.282,9.12132,240,0,0,0,240,0,876.06,J
9.244.9.11763,9.244,9.11763,3,0,2,0,5,0,2764.00384,J
9.299.9.12194,9.299,9.12194,5,0,7,0,12,0,3998.622544,J
9.282.9.13037,9.282,9.13037,0,3,6,0,6,15,282.6,J
9.282.9.13029,9.282,9.13029,0,16,7,0,7,48,2826.1884,J
9.281.9.13030,9.281,9.1303,2,0,0,0,2,0,3.14,J
9.282.9.15093,9.282,9.15093,465,0,0,0,465,420,82.5637566,J
9.278.9.2138,9.278,9.2138,3,0,0,0,3,0,937.3528,J
9.299.9.8925,9.299,9.8925,14,0,3,0,17,0,133.4814,J
9.299.9.13094,9.299,9.13094,16,0,0,0,16,0,140.0754,J
9.299.9.11638,9.299,9.11638,5,0,0,0,5,0,422.958,J
9.299.9.13419,9.299,9.13419,14,0,0,0,14,0,316.6802098,J
9.299.9.12457,9.299,9.12457,15,0,0,0,15,0,193.3904962,J
9.299.9.11641,9.299,9.11641,13,0,0,0,13,0,732.6876,J
9.299.9.12447,9.299,9.12447,25,0,2,0,27,0,89.5295326,J
9.278.9.4981,9.278,9.4981,9,0,0,0,9,0,661.912,J
9.300.9.12750,9.3,9.1275,1,0,0,0,1,0,0,J
9.300.9.11773,9.3,9.11773,1,0,0,0,1,0,0,J
9.244.9.2117,9.244,9.2117,2,0,0,0,2,0,560.176,J
9.299.9.7298,9.299,9.7298,3,0,2,0,5,6,4399.3598,J
9.282.9.13031,9.282,9.13031,3,0,2,0,5,4,2731.015,J
9.278.9.13031,9.278,9.13031,5,0,0,0,5,0,2731.015,J
9.261.9.13031,9.261,9.13031,9,0,1,0,10,0,4369.624,J
9.284.9.13031,9.284,9.13031,1,0,0,0,1,0,6991.3984,J
9.244.9.13031,9.244,9.13031,2,0,0,0,2,0,4369.624,J
9.278.9.11326,9.278,9.11326,11,0,0,0,11,0,1863.904,J
9.299.9.11326,9.299,9.11326,1,0,0,0,1,0,3695.6544,J
9.13.9.11326,9.13,9.11326,15,0,0,0,15,0,1863.904,J
9.244.9.12133,9.244,9.12133,4,0,0,0,4,0,21.2892,J
9.13.9.12133,9.13,9.12133,0,1,0,0,0,1,121.0156,J
9.13.9.13640,9.13,9.1364,2,0,0,0,2,0,2224.376,J
9.282.9.13640,9.282,9.1364,9,0,0,0,9,0,3559.0016,J
9.278.9.13640,9.278,9.1364,24,0,0,0,24,0,2224.376,J
9.299.9.13640,9.299,9.1364,24,0,0,0,24,0,1779.5008,J
9.300.9.12398,9.3,9.12398,1,0,0,0,1,0,0,J
9.299.9.12521,9.299,9.12521,1,0,0,0,1,0,3538.9056,J
9.278.9.12506,9.278,9.12506,1457,0,10,0,1467,0,64.37,J
9.13.9.13031,9.13,9.13031,13,0,2,0,15,0,2731.015,J
9.282.9.11326,9.282,9.11326,21,0,0,0,21,0,3561.589871,J
9.299.9.12133,9.299,9.12133,3,0,0,0,3,0,204.1,J
9.244.9.13640,9.244,9.1364,2,0,0,0,2,0,1580.8016,J
9.299.9.8982,9.299,9.8982,17,0,0,0,17,0,133.9524,J
9.299.9.5875,9.299,9.5875,14,0,0,0,14,0,90.7684196,J
9.299.9.12695,9.299,9.12695,0,1,0,0,0,5,0,J
9.299.9.12488,9.299,9.12488,34,0,0,0,34,0,2869.7088,J
9.261.9.13632,9.261,9.13632,3,0,0,0,3,0,1761.54,J
9.299.9.14590,9.299,9.1459,0,354,4800,0,4800,0,181.7008414,J
9.299.9.16386,9.299,9.16386,11,0,0,0,11,0,290.8068296,J
9.299.9.11637,9.299,9.11637,4,0,0,0,4,0,291.235,J
9.299.9.11541,9.299,9.11541,3,0,0,0,3,0,624.8914,J
9.299.9.14913,9.299,9.14913,37,0,0,0,37,0,220.9066302,J
9.299.9.11539,9.299,9.11539,5,0,1,0,6,0,402.0927,J
9.299.9.16809,9.299,9.16809,57,0,0,0,57,0,49.9034234,J
9.299.9.13291,9.299,9.13291,5,0,0,0,5,0,134.38572,J
9.299.9.13570,9.299,9.1357,1,0,0,0,1,0,224.353,J
9.299.9.13106,9.299,9.13106,3,0,0,0,3,0,425.9724,J
9.299.9.13068,9.299,9.13068,10,0,0,0,10,0,11.1156,J
9.299.9.13101,9.299,9.13101,2,0,0,0,2,0,362.8898,J
9.299.9.13286,9.299,9.13286,20,0,0,0,20,0,729.03892,J
9.299.9.12234,9.299,9.12234,30,0,0,0,30,0,204.90384,J
9.299.9.7748,9.299,9.7748,8507,0,0,0,8507,0,190.8062448,J
9.282.9.5684,9.282,9.5684,23,0,0,0,23,0,141.0829318,J
9.261.9.11992,9.261,9.11992,15,0,1,0,16,100,67.824,J
9.299.9.13116,9.299,9.13116,4,0,0,0,4,0,80.384,J
9.299.9.11825,9.299,9.11825,2,0,0,0,2,0,335.195,J
9.299.9.12889,9.299,9.12889,9,0,0,0,9,0,289.1626,J
9.299.9.13257,9.299,9.13257,1,0,0,0,1,0,547.616,J
9.261.9.9384,9.261,9.9384,33,0,4,0,37,50,255.2506,J
9.261.9.12349,9.261,9.12349,0,0,19,0,19,0,2037.846781,J
9.282.9.14835,9.282,9.14835,13,0,0,0,13,0,0.0145068,J
9.299.9.4365,9.299,9.4365,10,0,0,0,10,0,1301.50488,J
9.13.9.11828,9.13,9.11828,25,0,0,0,25,0,128.0178,J
9.299.9.2097,9.299,9.2097,6,0,3,0,9,0,552.0538562,J
9.244.9.6173,9.244,9.6173,90,0,0,0,90,0,222.312,J
9.13.9.2452,9.13,9.2452,0,0,13,0,13,0,52.5998356,J
9.244.9.8899,9.244,9.8899,231,0,50,0,281,1000,27.004,J
9.299.9.8898,9.299,9.8898,0,29,65,0,65,300,25.4600934,J
9.244.9.11755,9.244,9.11755,3,0,1,0,4,0,2143.05,J
9.282.9.5912,9.282,9.5912,5,0,0,0,5,0,4591.936,J
9.282.9.4526,9.282,9.4526,1,0,0,0,1,0,2148.545,J
9.244.9.13033,9.244,9.13033,1,0,0,0,1,0,153.7344,J
9.284.9.12994,9.284,9.12994,1,0,0,0,1,0,459.6332,J
9.299.9.13685,9.299,9.13685,0,0,36,0,36,0,165.5652292,J
9.300.9.16662,9.3,9.16662,1,0,0,0,1,0,0,J
9.244.9.12619,9.244,9.12619,1,0,0,0,1,0,169.56,J
9.299.9.9002,9.299,9.9002,3,0,0,0,3,0,217.9788,J
9.299.9.14046,9.299,9.14046,7,0,1,0,8,0,1776.4864,J
9.13.9.12512,9.13,9.12512,50,0,10,0,60,72,3510.52,J
9.281.9.7025,9.281,9.7025,2,0,0,0,2,0,0,J
9.254.9.11811,9.254,9.11811,80,0,0,0,80,0,0,J
9.290.9.5857,9.29,9.5857,10,0,0,0,10,0,129.682,J
9.244.9.11831,9.244,9.11831,0,30,0,0,0,0,0,J
