guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.261.9.11763,9.261,9.11763,5,0,2,0,7,0,2491.5900000,G
9.299.9.11763,9.299,9.11763,8,0,0,0,8,0,4486.6518000,G
9.244.9.13030,9.244,9.13030,3,0,0,0,3,0,3938.8160000,G
9.299.9.13030,9.299,9.13030,17,0,1,0,18,0,6302.1056000,G
9.13.9.13030,9.13,9.13030,0,0,5,0,5,0,4058.3997600,G
9.282.9.13030,9.282,9.13030,16,0,0,0,16,0,6302.1056000,G
9.278.9.13030,9.278,9.13030,0,0,1,0,1,0,5494.3720000,G
9.13.9.8337,9.13,9.8337,259,0,5,0,264,0,21.2564812,G
9.302.9.8337,9.302,9.8337,1,0,0,0,1,0,13.0310000,G
9.278.9.8337,9.278,9.8337,245,0,50,0,295,0,27.0040000,G
9.266.9.8337,9.266,9.8337,1,0,0,0,1,0,20.7868000,G
9.261.9.8337,9.261,9.8337,512,0,520,0,1032,0,20.7868000,G
9.250.9.8337,9.250,9.8337,3,0,0,0,3,0,22.9220000,G
9.299.9.8337,9.299,9.8337,1412,0,7,0,1419,0,13.0310000,G
9.244.9.8365,9.244,9.8365,1106,0,0,0,1106,0,12.2265320,G
9.13.9.8365,9.13,9.8365,305,0,0,0,305,0,15.8256000,G
9.278.9.8365,9.278,9.8365,249,0,0,0,249,0,13.6984698,G
9.13.9.8471,9.13,9.8471,5,0,0,0,5,0,2.1352000,G
9.13.9.8270,9.13,9.8270,2,0,0,0,2,0,11.0528000,G
9.278.9.9414,9.278,9.9414,148,0,1,0,149,0,227.2885860,G
9.261.9.9414,9.261,9.9414,63,0,4,0,67,0,219.6744000,G
9.244.9.9414,9.244,9.9414,10,0,16,0,26,100,219.6744000,G
9.13.9.11534,9.13,9.11534,226,0,0,0,226,0,27.0040000,G
9.278.9.11534,9.278,9.11534,825,0,0,0,825,0,27.1404016,G
9.265.9.11534,9.265,9.11534,1,0,0,0,1,0,27.0040000,G
9.261.9.11534,9.261,9.11534,169,0,50,0,219,350,27.0040000,G
9.299.9.11534,9.299,9.11534,98,0,1,0,99,0,28.3763998,G
9.244.9.11534,9.244,9.11534,98,0,220,50,318,0,27.0040000,G
9.13.9.1906,9.13,9.1906,86,0,0,0,86,0,297.6723768,G
9.278.9.2054,9.278,9.2054,1890,0,0,0,1890,0,0.4396000,G
9.261.9.2301,9.261,9.2301,1494,0,686,0,2180,0,6.2172000,G
9.299.9.2301,9.299,9.2301,1726,0,54,0,1780,0,3.8267808,G
9.278.9.2301,9.278,9.2301,7047,0,35,0,7082,0,6.4327610,G
9.299.9.8346,9.299,9.8346,891,0,6,0,897,0,13.0310000,G
9.278.9.8346,9.278,9.8346,943,0,0,0,943,0,26.3190718,G
9.261.9.8346,9.261,9.8346,223,0,2,0,225,0,26.0829438,G
9.261.9.8290,9.261,9.8290,2,0,0,0,2,0,11.7436000,G
9.13.9.8336,9.13,9.8336,128,0,7,0,135,0,15.8256000,G
9.302.9.8336,9.302,9.8336,1,0,0,0,1,0,11.2412000,G
9.278.9.8336,9.278,9.8336,103,0,50,0,153,0,23.3302000,G
9.261.9.8336,9.261,9.8336,601,0,520,0,1121,0,17.9294000,G
9.250.9.8336,9.250,9.8336,3,0,0,0,3,0,19.7820000,G
9.299.9.8336,9.299,9.8336,1438,0,7,0,1445,0,11.2412000,G
9.13.9.8866,9.13,9.8866,218,0,0,0,218,0,9.1374000,G
9.299.9.5684,9.299,9.5684,2158,0,0,0,2158,0,72.6596000,G
9.299.9.11992,9.299,9.11992,2,0,1,0,3,152,31.6302562,G
9.244.9.11992,9.244,9.11992,39,0,1,0,40,100,67.8240000,G
9.13.9.11992,9.13,9.11992,73,0,18,0,91,0,69.2042184,G
9.282.9.11992,9.282,9.11992,307,0,38,0,345,120,59.0127832,G
9.13.9.11866,9.13,9.11866,1241,0,36,0,1277,0,64.5694528,G
9.297.9.11866,9.297,9.11866,61,0,0,0,61,0,108.2986000,G
9.13.9.4363,9.13,9.4363,6,0,0,0,6,0,3.1400000,G
9.282.9.4363,9.282,9.4363,0,2,1,0,1,1,580.7744000,G
9.299.9.4363,9.299,9.4363,4,0,0,0,4,0,509.5199500,G
9.278.9.5853,9.278,9.5853,14,0,0,0,14,0,3168.0088000,G
9.299.9.11995,9.299,9.11995,15,0,0,0,15,0,3197.2568638,G
9.299.9.6815,9.299,9.6815,185,0,0,0,185,0,26.9186234,G
9.244.9.6815,9.244,9.6815,405,0,0,0,405,0,52.2810000,G
9.282.9.6815,9.282,9.6815,6548,0,522,0,7070,0,49.1064600,G
9.261.9.6815,9.261,9.6815,195,0,0,0,195,0,52.2810000,G
9.300.9.14533,9.300,9.14533,1,0,0,0,1,0,0.0000000,G
9.244.9.14533,9.244,9.14533,1153,0,72,0,1225,0,166.8125000,G
9.278.9.6213,9.278,9.6213,55,0,0,0,55,0,18.9970000,G
9.261.9.6213,9.261,9.6213,616,0,293,0,909,0,19.8134000,G
9.300.9.6213,9.300,9.6213,2,0,0,0,2,0,0.0000000,G
9.299.9.6213,9.299,9.6213,316,0,0,0,316,0,17.4283816,G
9.244.9.6213,9.244,9.6213,609,0,0,0,609,0,19.8123324,G
9.13.9.6213,9.13,9.6213,146,0,3,0,149,0,16.9874000,G
9.261.9.3252,9.261,9.3252,830,0,3475,0,4305,8600,7.0964000,G
9.278.9.3252,9.278,9.3252,1233,0,20,0,1253,0,4.6776580,G
9.283.9.3252,9.283,9.3252,2,0,0,0,2,0,6.6882000,G
9.299.9.3252,9.299,9.3252,3858,0,100,0,3958,7000,7.1720112,G
9.244.9.14444,9.244,9.14444,3,0,0,0,3,0,1214.6462000,G
9.261.9.8866,9.261,9.8866,1215,0,0,0,1215,0,7.7599448,G
9.278.9.8866,9.278,9.8866,210,0,0,0,210,0,8.1532298,G
9.278.9.11519,9.278,9.11519,0,0,1,0,1,0,1039.2458000,G
9.13.9.2062,9.13,9.2062,53,0,0,0,53,0,17.5887414,G
9.278.9.1930,9.278,9.1930,300,0,0,0,300,0,25.1200000,G
9.244.9.11742,9.244,9.11742,17,0,0,0,17,0,119.3200000,G
9.244.9.11743,9.244,9.11743,3,0,0,0,3,0,26.2504000,G
9.244.9.11740,9.244,9.11740,4,0,0,0,4,0,94.8908000,G
9.244.9.3656,9.244,9.3656,28,0,0,0,28,5,25.6582902,G
9.291.9.6624,9.291,9.6624,1024,0,0,0,1024,0,6.7196000,G
9.282.9.5406,9.282,9.5406,764,0,52,0,816,0,326.4972000,G
9.282.9.13629,9.282,9.13629,3,0,0,0,3,0,1061.3200000,G
9.261.9.13629,9.261,9.13629,17,0,0,0,17,0,1061.3200000,G
9.244.9.13629,9.244,9.13629,17,0,0,0,17,0,1061.3200000,G
9.13.9.13629,9.13,9.13629,37,0,7,0,44,0,1701.2234574,G
9.13.9.3681,9.13,9.3681,1636,0,126,0,1762,0,6.5201472,G
9.285.9.3681,9.285,9.3681,5,0,0,0,5,0,6.6819200,G
9.244.9.6191,9.244,9.6191,15,0,2,0,17,0,2034.7200000,G
9.261.9.2333,9.261,9.2333,9209,0,5564,0,14773,1500,0.3768000,G
9.283.9.4510,9.283,9.4510,2,0,0,0,2,0,16.1867000,G
9.13.9.6191,9.13,9.6191,17,0,10,0,27,72,2024.8429416,G
9.282.9.6191,9.282,9.6191,27,0,3,0,30,48,1679.3881800,G
9.278.9.6191,9.278,9.6191,24,0,1,0,25,48,2029.1672240,G
9.278.9.11237,9.278,9.11237,24,0,0,0,24,0,3.1400000,G
9.282.9.3681,9.282,9.3681,1247,0,5730,0,6977,0,6.7336986,G
9.278.9.3681,9.278,9.3681,131,0,353,0,484,0,7.0012894,G
9.261.9.3681,9.261,9.3681,149,0,100,0,249,100,7.0773716,G
9.300.9.3681,9.300,9.3681,2,0,0,0,2,0,0.0000000,G
9.282.9.2262,9.282,9.2262,709,0,44,0,753,0,3.9250000,G
9.278.9.2262,9.278,9.2262,202,0,0,0,202,400,3.9240580,G
9.261.9.2262,9.261,9.2262,1518,0,3043,0,4561,5100,3.9250000,G
9.299.9.2262,9.299,9.2262,108,0,0,0,108,100,3.9691798,G
9.254.9.2262,9.254,9.2262,1,0,1,0,2,0,0.0000000,G
9.282.9.11225,9.282,9.11225,4,0,0,0,4,0,0.0314000,G
9.244.9.7074,9.244,9.7074,5,0,0,0,5,0,3310.1880000,G
9.278.9.11994,9.278,9.11994,15,0,0,0,15,0,3686.3600000,G
9.282.9.12552,9.282,9.12552,155,0,0,0,155,0,819.9168000,G
9.299.9.11225,9.299,9.11225,3,0,1,0,4,0,0.0000000,G
9.244.9.7305,9.244,9.7305,20,0,0,0,20,0,188.4000000,G
9.13.9.7305,9.13,9.7305,0,0,6,0,6,0,180.3930000,G
9.282.9.7305,9.282,9.7305,0,0,0,0,0,10,175.8400000,G
9.278.9.7305,9.278,9.7305,29,0,0,0,29,0,180.8640000,G
9.261.9.7305,9.261,9.7305,8,0,1,0,9,0,188.4000000,G
9.299.9.7305,9.299,9.7305,26,0,1,0,27,0,177.4681528,G
9.244.9.2262,9.244,9.2262,3665,0,1708,0,5373,5100,3.9250000,G
9.13.9.2262,9.13,9.2262,12,0,33,0,45,650,3.9201016,G
9.254.9.4495,9.254,9.4495,0,1,0,0,0,0,0.0000000,G
9.244.9.4495,9.244,9.4495,66,0,0,0,66,0,15.0934148,G
9.281.9.2136,9.281,9.2136,1,0,0,0,1,0,3.1400000,G
9.278.9.12494,9.278,9.12494,36,0,0,0,36,0,2661.4640000,G
9.246.9.12494,9.246,9.12494,3,0,0,0,3,0,2980.8334000,G
9.13.9.12212,9.13,9.12212,3,0,2,0,5,0,72.3456000,G
9.282.9.12212,9.282,9.12212,2112,0,0,0,2112,0,106.9830028,G
9.261.9.12212,9.261,9.12212,5,0,0,0,5,0,54.2592000,G
9.261.9.4495,9.261,9.4495,116,0,10,0,126,0,14.9474048,G
9.282.9.12518,9.282,9.12518,0,16,424,0,424,0,113.0400000,G
9.278.9.12518,9.278,9.12518,977,0,103,0,1080,2160,113.0400000,G
9.261.9.12518,9.261,9.12518,24,0,715,0,739,0,113.0400000,G
9.244.9.3676,9.244,9.3676,551,0,2280,0,2831,4600,5.2124000,G
9.13.9.2956,9.13,9.2956,42,0,3,0,45,0,36.4240000,G
9.282.9.3338,9.282,9.3338,216,0,0,0,216,0,13.7036194,G
9.13.9.2488,9.13,9.2488,54,0,0,0,54,0,2.1666000,G
9.278.9.2651,9.278,9.2651,2,0,0,0,2,0,41.9190000,G
9.299.9.3310,9.299,9.3310,78,0,16,0,94,0,7.4986026,G
9.244.9.2143,9.244,9.2143,45,0,0,0,45,0,96.7434000,G
9.281.9.12518,9.281,9.12518,2,0,0,0,2,0,3.1400000,G
9.250.9.12518,9.250,9.12518,1,0,0,0,1,0,113.0400000,G
9.299.9.12518,9.299,9.12518,1688,0,376,0,2064,2160,113.0906796,G
9.244.9.12518,9.244,9.12518,8,0,10,0,18,0,113.0400000,G
9.250.9.12212,9.250,9.12212,1,0,0,0,1,0,72.3456000,G
9.299.9.12212,9.299,9.12212,45,0,0,0,45,0,98.4704000,G
9.244.9.12492,9.244,9.12492,7,0,0,0,7,0,2303.5040000,G
9.13.9.12492,9.13,9.12492,19,0,0,0,19,0,2303.5040000,G
9.281.9.4981,9.281,9.4981,2,0,0,0,2,0,3.1400000,G
9.13.9.4981,9.13,9.4981,1,0,0,0,1,0,661.9120000,G
9.282.9.5545,9.282,9.5545,4,0,7,0,11,30,1045.6200000,G
9.278.9.5545,9.278,9.5545,36,0,4,0,40,0,1046.0046500,G
9.261.9.5545,9.261,9.5545,70,0,12,0,82,0,1045.6200000,G
9.299.9.5545,9.299,9.5545,0,6,6,0,6,300,1045.6200000,G
9.244.9.5545,9.244,9.5545,69,0,5,0,74,0,1045.6200000,G
9.278.9.15100,9.278,9.15100,348,0,124,0,472,0,27.8406216,G
9.290.9.8905,9.290,9.8905,591,0,0,0,591,0,2.0096000,G
9.299.9.4981,9.299,9.4981,65,0,0,0,65,0,1019.3618756,G
9.254.9.4981,9.254,9.4981,2,0,0,0,2,0,0.0000000,G
9.299.9.12750,9.299,9.12750,3828,0,9,0,3837,0,136.5937052,G
9.244.9.12750,9.244,9.12750,206,0,0,0,206,0,60.7294212,G
9.282.9.12750,9.282,9.12750,1195,0,16,0,1211,840,58.0900000,G
9.261.9.12750,9.261,9.12750,162,0,0,0,162,0,58.0900000,G
9.13.9.2117,9.13,9.2117,1,0,0,0,1,0,3.1400000,G
9.265.9.12162,9.265,9.12162,420,0,0,0,420,0,25.4085660,G
9.282.9.2117,9.282,9.2117,1,0,1,0,2,1,350.1100000,G
9.261.9.2117,9.261,9.2117,2,0,2,0,4,0,490.1540000,G
9.278.9.2495,9.278,9.2495,0,6,34,0,34,500,5.4950000,G
9.261.9.2495,9.261,9.2495,546,0,2530,0,3076,0,5.4994588,G
9.244.9.2495,9.244,9.2495,2138,0,0,0,2138,0,5.4376008,G
9.13.9.2495,9.13,9.2495,308,0,292,0,600,2500,5.4322000,G
9.299.9.2117,9.299,9.2117,0,0,3,0,3,0,809.2826562,G
9.13.9.5862,9.13,9.5862,287,0,0,0,287,0,91.4368000,G
9.282.9.5862,9.282,9.5862,465,0,0,0,465,0,130.6240000,G
9.7.9.2495,9.7,9.2495,25,0,0,0,25,0,4.9360800,G
9.282.9.2495,9.282,9.2495,10,0,0,0,10,0,4.4085600,G
9.299.9.2495,9.299,9.2495,3201,0,1592,0,4793,4000,5.5386460,G
9.244.9.3252,9.244,9.3252,2581,0,1940,0,4521,1200,7.1797356,G
9.13.9.3252,9.13,9.3252,5809,0,212,0,6021,0,7.0964000,G
9.7.9.3252,9.7,9.3252,10,0,0,0,10,0,5.6206000,G
9.282.9.3252,9.282,9.3252,168524,0,1111,0,169635,0,6.6819828,G
9.282.9.2852,9.282,9.2852,3688,0,222,0,3910,0,1.1838114,G
9.278.9.12205,9.278,9.12205,0,0,2,0,2,0,428.8926000,G
9.265.9.12205,9.265,9.12205,1,0,0,0,1,0,476.1810000,G
9.261.9.12205,9.261,9.12205,27,0,0,0,27,0,430.5195910,G
9.250.9.12205,9.250,9.12205,1,0,0,0,1,0,476.1810000,G
9.13.9.12204,9.13,9.12204,12,0,0,0,12,0,82.4250000,G
9.278.9.12204,9.278,9.12204,0,0,2,0,2,0,82.6134000,G
9.261.9.12204,9.261,9.12204,82,0,0,0,82,0,82.4250000,G
9.278.9.2852,9.278,9.2852,3108,0,0,0,3108,0,1.0362000,G
9.261.9.2852,9.261,9.2852,0,400,0,0,0,400,1.0362000,G
9.299.9.2852,9.299,9.2852,220,0,0,0,220,0,1.0314900,G
9.250.9.3957,9.250,9.3957,10,0,0,0,10,0,3.7680000,G
9.244.9.3957,9.244,9.3957,135,0,21,0,156,0,4.3521342,G
9.7.9.3957,9.7,9.3957,10,0,0,0,10,0,5.0554000,G
9.261.9.3957,9.261,9.3957,189,0,3576,0,3765,0,5.7608638,G
9.245.9.15088,9.245,9.15088,1,0,0,0,1,0,165.7920000,G
9.266.9.15088,9.266,9.15088,4,0,0,0,4,0,132.6336000,G
9.265.9.15088,9.265,9.15088,1,0,0,0,1,0,165.7920000,G
9.261.9.12730,9.261,9.12730,32,0,1,0,33,0,138.1600000,G
9.250.9.12730,9.250,9.12730,1,0,0,0,1,0,122.4600000,G
9.245.9.17008,9.245,9.17008,1,0,0,0,1,0,338.4920000,G
9.261.9.17008,9.261,9.17008,1,0,0,0,1,0,338.4920000,G
9.250.9.11976,9.250,9.11976,1,0,0,0,1,0,367.3800000,G
9.266.9.11976,9.266,9.11976,13,0,0,0,13,0,352.6848000,G
9.244.9.17088,9.244,9.17088,0,0,0,0,0,16,1298.7040000,G
9.261.9.1546,9.261,9.1546,7,0,0,0,7,0,3211.6862000,G
9.281.9.9361,9.281,9.9361,1,0,0,0,1,0,0.0000000,G
9.244.9.11822,9.244,9.11822,40,0,2,0,42,0,881.8062000,G
9.266.9.11822,9.266,9.11822,1,0,0,0,1,0,881.8062000,G
9.244.9.8353,9.244,9.8353,19,0,0,0,19,4,260.7456000,G
9.261.9.8315,9.261,9.8315,2,0,0,0,2,0,946.5216000,G
9.280.9.2301,9.280,9.2301,0,0,109,0,109,0,6.9437332,G
9.300.9.2301,9.300,9.2301,4,0,0,0,4,0,0.0000000,G
9.282.9.13625,9.282,9.13625,8,0,0,0,8,10,817.1850000,G
9.291.9.2301,9.291,9.2301,0,2327,485,0,485,0,6.2800000,G
9.244.9.2301,9.244,9.2301,28,0,38,0,66,0,6.2172000,G
9.261.9.15065,9.261,9.15065,1,0,0,0,1,0,106.7600000,G
9.244.9.15065,9.244,9.15065,2,0,0,0,2,0,0.0000000,G
9.13.9.15065,9.13,9.15065,1,0,0,0,1,0,3.1400000,G
9.13.9.2303,9.13,9.2303,252,0,0,0,252,0,7.4418000,G
9.246.9.2276,9.246,9.2276,20825,0,0,0,20825,0,0.5966000,G
9.299.9.11993,9.299,9.11993,18,0,9,0,27,10,70.3360000,G
9.244.9.11993,9.244,9.11993,0,0,0,0,0,6,112.5376000,G
9.282.9.11993,9.282,9.11993,0,0,0,0,0,50,43.9600000,G
9.299.9.13032,9.299,9.13032,1,0,7,0,8,0,7254.0594000,G
9.244.9.13032,9.244,9.13032,0,0,0,0,0,2,4605.7520000,G
9.13.9.13032,9.13,9.13032,17,0,3,0,20,0,3224.0264000,G
9.282.9.13032,9.282,9.13032,8,0,4,0,12,0,2878.5950000,G
9.278.9.13032,9.278,9.13032,12,0,2,0,14,0,2878.5950000,G
9.299.9.5904,9.299,9.5904,8,0,0,0,8,0,984.1859000,G
9.13.9.12732,9.13,9.12732,0,10,1,0,1,20,541.4930000,G
9.13.9.11764,9.13,9.11764,2,0,0,0,2,0,2596.1520000,G
9.299.9.3345,9.299,9.3345,560,0,3050,0,3610,0,8.0330620,G
9.282.9.5904,9.282,9.5904,15,0,0,0,15,0,2653.5051362,G
9.7.9.4374,9.7,9.4374,1,0,0,0,1,0,17.9294000,G
9.282.9.13777,9.282,9.13777,148,0,0,0,148,0,0.0188714,G
9.250.9.6596,9.250,9.6596,50,0,0,0,50,0,1.4758000,G
9.13.9.6596,9.13,9.6596,4428,0,0,0,4428,0,0.5652000,G
9.278.9.6596,9.278,9.6596,977,0,65,0,1042,0,0.6565112,G
9.13.9.5401,9.13,9.5401,849,0,230,0,1079,0,17.8980000,G
9.261.9.5959,9.261,9.5959,10,0,0,0,10,0,2.7946000,G
9.244.9.5959,9.244,9.5959,1016,0,0,0,1016,0,8.3524000,G
9.13.9.12946,9.13,9.12946,6,0,0,0,6,0,50.8680000,G
9.278.9.12946,9.278,9.12946,648,0,0,0,648,0,50.7265430,G
9.261.9.12946,9.261,9.12946,437,0,0,0,437,0,50.4378828,G
9.278.9.11413,9.278,9.11413,52,0,0,0,52,0,59.4402000,G
9.244.9.11413,9.244,9.11413,533,0,0,0,533,0,60.5078000,G
9.266.9.11413,9.266,9.11413,3,0,0,0,3,0,57.4934000,G
9.265.9.11413,9.265,9.11413,1,0,0,0,1,0,28.7624000,G
9.261.9.11413,9.261,9.11413,8,0,42,0,50,0,60.5078000,G
9.13.9.11413,9.13,9.11413,246,0,3,0,249,0,59.6858422,G
9.13.9.5376,9.13,9.5376,400,0,100,0,500,0,15.0406000,G
9.261.9.12329,9.261,9.12329,300,0,0,0,300,0,3.9313742,G
9.250.9.12329,9.250,9.12329,5,0,0,0,5,0,3.0772000,G
9.13.9.12329,9.13,9.12329,224,0,0,0,224,0,4.4150598,G
9.244.9.6564,9.244,9.6564,13,0,10,0,23,0,0.0000000,G
9.261.9.6564,9.261,9.6564,14,0,0,0,14,0,0.0000000,G
9.290.9.12964,9.290,9.12964,0,0,2,0,2,0,7536.0000000,G
9.261.9.12964,9.261,9.12964,2,0,0,0,2,92,7536.0000000,G
9.244.9.12964,9.244,9.12964,4,0,0,0,4,88,7536.0000000,G
9.282.9.13386,9.282,9.13386,8,0,0,0,8,0,1052.3435250,G
9.278.9.13386,9.278,9.13386,29,0,0,0,29,0,1060.8457658,G
9.261.9.13386,9.261,9.13386,9,0,0,0,9,15,1081.7928000,G
9.299.9.13386,9.299,9.13386,0,0,3,0,3,15,1069.7142562,G
9.300.9.3266,9.300,9.3266,1,0,0,0,1,0,0.0000000,G
9.13.9.3266,9.13,9.3266,279,0,630,0,909,2000,9.2630000,G
9.299.9.3266,9.299,9.3266,253,0,40,0,293,0,9.2501260,G
9.254.9.3266,9.254,9.3266,0,1,0,0,0,0,0.0000000,G
9.278.9.3266,9.278,9.3266,81,0,195,0,276,500,8.8014514,G
9.261.9.4354,9.261,9.4354,0,46,110,0,110,1200,16.1710000,G
9.244.9.4354,9.244,9.4354,0,146,166,0,166,1090,16.1710000,G
9.244.9.14811,9.244,9.14811,1696,0,920,0,2616,1680,78.3430000,G
9.13.9.14811,9.13,9.14811,0,356,621,280,621,3500,78.3430000,G
9.278.9.14811,9.278,9.14811,181,0,226,0,407,980,78.3124478,G
9.261.9.14811,9.261,9.14811,833,0,1664,0,2497,2590,78.3430000,G
9.244.9.13386,9.244,9.13386,0,0,0,0,0,15,1081.7928000,G
9.261.9.3454,9.261,9.3454,2767,0,1230,0,3997,0,5.9378970,G
9.299.9.3454,9.299,9.3454,2862,0,322,0,3184,0,6.0527896,G
9.254.9.3454,9.254,9.3454,0,1,0,0,0,0,6.6882000,G
9.244.9.3454,9.244,9.3454,683,0,0,0,683,0,3.3282116,G
9.278.9.2486,9.278,9.2486,525,0,362,0,887,0,9.1060000,G
9.261.9.2486,9.261,9.2486,136,0,8,0,144,0,9.1958354,G
9.299.9.2486,9.299,9.2486,5,0,2014,0,2019,0,8.9544322,G
9.244.9.2486,9.244,9.2486,357,0,0,0,357,0,9.2944000,G
9.13.9.2486,9.13,9.2486,3026,0,10,0,3036,0,9.1316538,G
9.13.9.12524,9.13,9.12524,3,0,0,0,3,0,2661.4640000,G
9.282.9.12524,9.282,9.12524,6,0,0,0,6,0,4258.3424000,G
9.278.9.12524,9.278,9.12524,11,0,0,0,11,0,2661.4640000,G
9.244.9.3663,9.244,9.3663,0,220,0,0,0,1100,10.9900000,G
9.7.9.3339,9.7,9.3339,5,0,0,0,5,0,5.1182000,G
9.13.9.2335,9.13,9.2335,8,0,0,0,8,0,24.6490000,G
9.7.9.2335,9.7,9.2335,10,0,0,0,10,0,20.0457600,G
9.282.9.2335,9.282,9.2335,8,0,0,0,8,0,8.5408000,G
9.290.9.3301,9.290,9.3301,60,0,0,0,60,0,0.9106000,G
9.261.9.3301,9.261,9.3301,5806,0,2669,0,8475,4500,0.8478628,G
9.250.9.3301,9.250,9.3301,1,0,0,0,1,0,0.8792000,G
9.300.9.3301,9.300,9.3301,2,0,0,0,2,0,0.0000000,G
9.290.9.9056,9.290,9.9056,32,0,0,0,32,60,16.6734000,G
9.299.9.3301,9.299,9.3301,1695,0,0,0,1695,0,0.8801734,G
9.254.9.3301,9.254,9.3301,2,0,1,0,3,0,0.0000000,G
9.244.9.3301,9.244,9.3301,1514,0,914,0,2428,3000,0.8478000,G
9.13.9.3301,9.13,9.3301,1944,0,501,0,2445,0,0.8478000,G
9.7.9.3301,9.7,9.3301,2,0,0,0,2,0,0.9420000,G
9.282.9.3301,9.282,9.3301,1381,0,0,0,1381,0,0.8572514,G
9.244.9.2275,9.244,9.2275,6,0,0,0,6,0,560.1760000,G
9.13.9.2275,9.13,9.2275,0,1,0,0,0,1,577.3204000,G
9.282.9.2275,9.282,9.2275,0,2,4,0,4,4,821.2748500,G
9.250.9.15213,9.250,9.15213,1,0,0,0,1,0,227.5244000,G
9.265.9.15090,9.265,9.15090,2,0,0,0,2,0,277.3719000,G
9.261.9.2275,9.261,9.2275,0,1,0,0,0,0,0.0000000,G
9.299.9.11325,9.299,9.11325,7,0,0,0,7,0,3281.6768000,G
9.282.9.11325,9.282,9.11325,6,0,0,0,6,0,3219.4263000,G
9.278.9.11325,9.278,9.11325,33,0,1,0,34,0,1739.5600000,G
9.244.9.11325,9.244,9.11325,0,0,0,0,0,1,3347.3028000,G
9.250.9.12225,9.250,9.12225,2,0,0,0,2,0,120.7958000,G
9.13.9.12225,9.13,9.12225,3,0,0,0,3,0,108.3300000,G
9.13.9.2074,9.13,9.2074,19,0,0,0,19,0,487.3280000,G
9.278.9.11865,9.278,9.11865,2521,0,64,0,2585,0,56.3604880,G
9.261.9.11865,9.261,9.11865,1557,0,217,0,1774,0,138.6624000,G
9.281.9.11865,9.281,9.11865,1,0,0,0,1,0,3.1400000,G
9.250.9.11865,9.250,9.11865,8,0,0,0,8,0,120.9999000,G
9.244.9.11865,9.244,9.11865,647,0,108,0,755,0,138.6624000,G
9.13.9.11865,9.13,9.11865,3872,0,199,0,4071,0,74.2822892,G
9.297.9.12399,9.297,9.12399,1,0,0,0,1,0,2581.9592000,G
9.282.9.12399,9.282,9.12399,2,0,1,0,3,0,2599.9723438,G
9.13.9.13625,9.13,9.13625,16,0,1,0,17,0,1307.4960000,G
9.282.9.2301,9.282,9.2301,2490,0,9430,0,11920,0,6.1779500,G
9.261.9.14866,9.261,9.14866,95,0,0,0,95,0,315.9468000,G
9.299.9.14446,9.299,9.14446,0,0,271,0,271,0,193.5296610,G
9.261.9.11820,9.261,9.11820,51,0,5,0,56,0,429.9882402,G
9.250.9.11820,9.250,9.11820,2,0,0,0,2,0,380.0342000,G
9.299.9.12398,9.299,9.12398,0,1,0,0,0,5,1758.4000000,G
9.13.9.12398,9.13,9.12398,0,2,0,0,0,16,1758.4000000,G
9.282.9.12398,9.282,9.12398,6,0,1,0,7,5,1287.4000000,G
9.278.9.12398,9.278,9.12398,0,2,0,0,0,0,1624.5104000,G
9.261.9.8845,9.261,9.8845,9,0,0,0,9,0,596.5686000,G
9.244.9.11952,9.244,9.11952,0,0,6,0,6,10,608.9716000,G
9.261.9.17016,9.261,9.17016,6,0,2,0,8,0,1031.7098000,G
9.261.9.8306,9.261,9.8306,52,0,2,0,54,0,248.4368000,G
9.261.9.15266,9.261,9.15266,4039,0,1860,0,5899,0,9.4223550,G
9.278.9.15266,9.278,9.15266,290,0,10,0,300,0,9.1374000,G
9.244.9.15266,9.244,9.15266,811,0,0,0,811,0,9.4200000,G
9.261.9.8271,9.261,9.8271,953,0,0,0,953,0,2.4752934,G
9.13.9.8271,9.13,9.8271,176,0,0,0,176,0,2.2608000,G
9.261.9.15681,9.261,9.15681,1,0,4,0,5,0,110.7603600,G
9.244.9.15681,9.244,9.15681,206,0,254,0,460,0,110.7635000,G
9.278.9.8271,9.278,9.8271,195,0,0,0,195,0,2.4178000,G
9.244.9.9384,9.244,9.9384,54,0,16,0,70,50,255.2506000,G
9.13.9.9384,9.13,9.9384,25,0,0,0,25,0,258.6732000,G
9.299.9.5358,9.299,9.5358,30,0,0,0,30,0,5926.8756000,G
9.299.9.2259,9.299,9.2259,3,0,0,0,3,0,17460.9120000,G
9.282.9.1871,9.282,9.1871,44,0,0,0,44,0,4636.7245204,G
9.299.9.2125,9.299,9.2125,6,0,0,0,6,0,308.9760000,G
9.244.9.1858,9.244,9.1858,10,0,0,0,10,0,2198.0000000,G
9.299.9.2085,9.299,9.2085,2,0,0,0,2,0,141.3000000,G
9.281.9.12332,9.281,9.12332,1,0,0,0,1,0,3.1400000,G
9.244.9.13493,9.244,9.13493,148,0,0,0,148,0,0.0000000,G
9.244.9.8342,9.244,9.8342,48,0,42,0,90,0,21.9821038,G
9.261.9.11533,9.261,9.11533,221,0,50,0,271,300,23.3302000,G
9.299.9.11533,9.299,9.11533,291,0,0,0,291,0,24.3645788,G
9.244.9.14229,9.244,9.14229,2,0,1,0,3,8,820.4820000,G
